date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,respiratory_admissions,AirQuality_Status
2020-02-19,112.4,58.70895461,76.71701175,43.68,19.56,1.23,21.53,28.4,61.6,8.8,6,moderate
2020-02-19,129.6,58.95701571,70.02025488,28.69,28.34,1.04,26.73,30.3,79.2,7.0,10,hazardous
2020-02-19,113.7,72.56745803,60.702134,41.29,20.33,1.54,34.24,33.2,20.6,11.7,17,moderate
2020-02-20,102.1,58.47007925,84.25648797,37.84,17.68,1.09,16.85,19.6,64.1,10.0,13,hazardous
2020-02-20,106.5,39.42489454,107.5436187,44.22,25.38,0.96,31.43,34.7,40.2,3.7,10,hazardous
2020-02-20,103.6,57.7451931,104.0386334,35.42,25.7,0.87,28.1,30.0,21.4,11.3,11,poor
2020-02-20,77.2,42.19509918,114.8972281,30.38,18.81,0.66,24.41,24.6,48.2,9.4,6,poor
2020-02-20,61.8,74.63570067,72.17950666,42.63,22.19,1.03,8.48,28.1,72.7,14.8,11,good
2020-02-21,73.3,55.0995568,80.17576885,50.71,13.18,0.98,26.71,19.8,47.9,4.9,11,poor
2020-02-21,96.1,75.86721271,128.0967508,40.0,17.63,0.63,20.42,39.7,22.1,10.2,10,moderate
2020-02-21,98.6,60.01133261,109.5896352,25.5,18.69,0.71,27.82,21.5,37.2,13.1,13,poor
2020-02-21,92.3,49.35838496,100.4007301,28.71,25.55,1.28,29.44,21.9,88.7,12.6,10,good
2020-02-21,111.7,47.36351055,79.7929542,51.38,19.1,1.05,27.08,32.1,67.3,9.4,6,moderate
2020-02-22,85.7,51.16331801,84.34415875,39.05,11.32,0.98,24.92,23.0,51.3,9.3,8,poor
2020-02-22,86.5,55.67176956,72.73736706,39.29,25.41,0.71,40.88,28.1,50.8,2.5,10,moderate
2020-02-22,72.6,70.28786728,66.81952347,30.34,26.47,1.13,28.21,28.3,38.1,9.5,8,poor
2020-02-22,107.6,44.36133458,81.15728095,28.9,22.0,0.88,38.07,20.2,73.5,7.3,9,moderate
2020-02-22,139.5,71.26309169,76.52252359,36.46,11.27,0.89,26.11,21.5,56.5,10.0,11,poor
2020-02-23,112.2,42.4164937,74.68814733,43.23,16.6,0.75,27.05,23.4,48.0,13.9,14,moderate
2020-02-23,112.2,48.24369718,97.08804002,36.65,16.7,0.93,33.4,25.8,40.7,3.0,9,hazardous
2020-02-23,68.7,69.81646541,106.7718428,42.27,19.09,1.48,23.71,26.7,68.3,4.1,11,good
2020-02-23,62.7,45.96605552,70.70465552,25.88,21.69,1.02,17.09,25.4,32.7,4.4,6,good
2020-02-23,139.7,27.69404139,106.5729282,31.88,18.54,1.45,35.35,27.8,87.7,12.9,5,moderate
2020-02-24,111.2,66.96554795,93.68900955,24.52,18.16,1.22,27.79,28.4,78.5,7.1,10,good
2020-02-24,98.3,57.33123186,56.45547165,41.65,20.74,1.0,35.46,27.7,30.0,12.6,12,good
2020-02-24,132.3,74.58085449,65.8977896,52.97,23.44,1.11,23.6,18.6,42.7,5.7,10,moderate
2020-02-24,118.2,66.70472576,96.34934253,33.37,25.28,0.96,29.47,23.6,82.1,8.9,12,hazardous
2020-02-24,120.6,86.02404864,86.82431685,22.55,19.16,0.94,33.66,11.1,44.4,1.7,11,hazardous
2020-02-25,121.6,51.74172102,71.57602367,42.04,24.73,0.91,41.29,18.7,88.3,14.9,6,poor
2020-02-25,97.6,46.30783621,89.37080323,49.66,12.42,1.2,33.16,19.5,47.5,8.3,9,hazardous
2020-02-25,102.1,59.80043047,53.00789489,39.21,21.7,0.88,15.54,24.4,30.4,9.2,14,moderate
2020-02-25,102.1,50.42121262,61.73082841,26.25,18.33,1.04,35.75,30.8,42.3,5.5,9,moderate
2020-02-25,118.6,47.14841859,110.0054922,33.1,21.2,0.63,39.32,34.0,56.4,12.9,6,poor
2020-02-26,83.2,51.66679831,81.49019188,38.16,13.15,0.87,26.89,28.4,85.6,1.6,13,moderate
2020-02-26,125.3,84.79964456,86.14078475,42.03,15.2,1.61,21.37,25.4,77.7,2.6,8,moderate
2020-02-26,116.7,64.74537482,99.52862754,41.93,20.99,0.57,34.07,22.0,62.5,2.4,11,moderate
2020-02-26,82.0,51.00266965,80.39990972,42.14,27.6,0.76,19.79,24.4,66.5,1.0,12,good
2020-02-26,130.3,53.73854427,115.658112,28.72,22.27,0.94,34.48,26.8,26.9,7.3,15,hazardous
2020-02-27,93.8,63.06583547,100.5126423,38.85,27.97,0.38,19.9,21.2,71.5,2.1,11,moderate
2020-02-27,109.2,46.72126971,57.35701719,56.76,9.83,1.17,43.3,22.0,30.2,10.6,12,poor
2020-02-27,83.1,69.34631022,78.97528329,25.89,21.83,0.64,32.08,30.5,31.3,9.8,8,good
2020-02-27,73.4,36.61819507,72.00346531,39.04,18.69,0.98,36.99,23.4,37.2,4.4,12,poor
2020-02-27,112.6,65.16080882,75.05319226,52.72,17.51,1.17,22.36,25.2,87.0,14.8,8,moderate
2020-02-28,98.6,62.71594114,58.02167491,24.35,15.12,0.64,40.07,29.7,46.6,9.8,19,good
2020-02-28,106.6,41.96775711,132.8402382,25.18,19.94,1.57,39.66,24.9,60.4,3.7,10,moderate
2020-02-28,110.9,63.59786619,92.51169187,43.57,14.48,1.36,37.2,34.0,33.8,2.9,10,moderate
2020-02-28,79.5,65.22512609,32.42007918,24.4,33.45,0.96,20.44,23.5,23.3,4.3,6,good
2020-02-28,96.2,72.29059902,147.5476584,52.37,22.44,0.71,28.86,26.9,51.9,6.1,6,moderate
2020-02-29,118.4,66.35834224,93.53014953,37.42,23.96,1.31,25.95,20.0,54.4,8.0,9,good
2020-02-29,137.1,46.532549,93.40099344,61.17,17.15,1.55,30.43,30.9,48.1,7.9,5,poor
2020-02-29,66.8,79.54917056,93.7485351,33.99,24.88,0.65,22.9,27.6,20.7,13.1,12,moderate
2020-02-29,104.0,67.2946499,75.53456823,62.37,22.68,1.32,18.2,23.8,32.7,6.3,9,poor
2020-02-29,119.5,54.06478932,91.9619831,51.52,21.42,0.72,31.09,19.3,31.4,8.6,9,poor
2020-03-01,105.3,45.02338721,73.85507549,26.71,14.03,1.26,50.11,28.2,26.1,12.4,13,poor
2020-03-01,90.4,64.76179892,80.98656332,38.98,17.11,1.48,31.11,34.1,30.5,13.2,9,good
2020-03-01,124.4,52.68441941,99.70799423,35.89,17.82,1.02,30.51,20.5,31.4,10.2,6,good
2020-03-01,108.6,68.79248701,78.22911571,48.23,22.24,1.36,37.92,29.5,62.2,1.4,4,poor
2020-03-01,97.4,45.51326051,71.8131885,52.83,31.71,0.46,29.96,20.6,53.4,7.3,5,poor
2020-03-02,125.4,84.34885036,107.3818917,37.15,18.4,1.39,39.53,21.8,79.8,1.9,12,moderate
2020-03-02,96.3,55.00709393,94.4489397,40.38,13.37,1.01,24.93,20.5,55.2,6.3,13,poor
2020-03-02,111.6,76.11499507,48.28308719,41.46,15.63,1.7,28.82,26.4,68.2,1.9,14,moderate
2020-03-02,130.2,51.9213949,58.87776862,38.96,20.72,0.96,39.34,27.2,61.9,10.8,11,moderate
2020-03-02,104.2,53.81379273,70.92217168,43.35,28.74,0.64,42.2,31.7,77.5,4.2,8,poor
2020-03-03,71.0,52.99861782,42.39423179,31.41,14.78,1.18,30.03,31.7,22.1,7.1,7,moderate
2020-03-03,114.6,89.87055628,78.02558211,14.77,12.84,1.08,30.01,19.8,60.5,1.9,5,poor
2020-03-03,105.4,63.85798456,97.80115465,41.8,28.41,0.31,42.26,23.5,64.1,2.0,10,good
2020-03-03,95.5,67.44600177,83.52968367,21.08,26.39,1.11,27.68,32.3,25.5,5.3,7,good
2020-03-03,77.9,58.59919712,72.69438284,44.01,16.98,1.17,25.07,22.4,71.0,8.2,8,poor
2020-03-04,76.1,52.06001831,127.7593541,32.12,21.1,0.85,36.77,21.4,72.6,2.5,15,good
2020-03-04,99.8,37.75523352,59.49561829,46.79,24.24,1.1,34.32,24.9,89.3,13.6,13,hazardous
2020-03-04,105.8,65.89370266,96.52844648,36.99,34.12,0.83,23.37,24.0,38.1,3.4,18,good
2020-03-04,74.5,56.39002238,67.85477172,30.44,18.29,1.19,37.9,19.1,75.0,14.0,16,hazardous
2020-03-04,80.8,91.12597559,89.02452032,39.38,18.14,0.94,43.69,21.5,58.3,12.0,18,moderate
2020-03-05,66.9,83.85605353,75.4929703,46.43,11.73,1.33,28.6,18.2,79.4,8.3,12,moderate
2020-03-05,78.4,60.11820277,75.99597491,34.09,32.52,0.91,37.74,19.1,76.0,6.4,5,good
2020-03-05,92.6,77.70192261,78.53785396,42.28,16.38,0.73,33.41,23.5,74.1,3.6,9,poor
2020-03-05,116.3,37.28294536,83.60142075,44.56,23.37,1.06,37.88,25.4,35.8,4.0,11,good
2020-03-05,75.0,47.73476405,82.29883544,36.95,29.33,0.78,23.23,27.5,70.1,5.7,9,good
2020-03-06,121.8,77.16439603,64.18458162,39.14,23.53,0.57,45.77,36.7,86.5,7.4,12,moderate
2020-03-06,127.1,64.82389817,74.5413336,36.33,20.81,1.2,36.27,31.9,27.0,2.0,9,good
2020-03-06,107.3,42.99254465,108.546573,46.21,18.39,1.2,25.05,28.8,49.8,7.9,8,good
2020-03-06,80.8,51.46277702,113.3332652,47.21,20.05,1.34,30.67,20.3,76.2,3.8,14,good
2020-03-06,121.1,55.11583422,107.984559,52.45,20.12,0.93,27.58,15.8,79.6,13.7,13,good
2020-03-07,99.2,57.53497191,110.7828469,39.48,15.19,0.91,23.3,22.7,38.7,4.4,7,moderate
2020-03-07,137.7,39.18197174,100.3187445,34.37,13.1,0.7,40.15,27.4,68.9,9.5,11,good
2020-03-07,98.6,86.32399607,63.2862199,31.03,21.73,1.2,36.34,33.9,46.9,6.1,12,poor
2020-03-07,117.7,53.81281482,102.4337828,12.71,24.21,0.73,32.83,29.2,33.4,0.0,11,good
2020-03-07,97.5,48.04329651,66.43330741,40.77,25.72,1.33,33.53,28.0,27.1,7.5,7,good
2020-03-08,130.9,71.45790527,71.93240508,30.53,23.13,0.74,43.63,22.5,27.0,10.1,11,poor
2020-03-08,91.6,48.91953753,84.58189663,40.05,26.14,0.99,45.14,20.2,25.6,4.7,18,moderate
2020-03-08,101.9,60.61387123,67.71712938,48.89,25.18,1.01,42.01,22.4,65.1,4.5,17,good
2020-03-08,113.6,63.1814003,111.4479642,43.75,16.83,1.07,27.18,23.1,81.0,1.9,8,moderate
2020-03-08,120.1,60.27602446,101.9444038,45.73,18.31,1.23,34.55,23.0,84.3,8.9,13,hazardous
2020-03-09,107.2,63.37896176,97.34374826,54.92,22.48,0.89,31.05,26.9,58.2,4.3,4,good
2020-03-09,77.4,66.52411558,110.4903436,65.46,24.26,0.79,26.19,28.6,70.5,7.6,9,good
2020-03-09,100.6,45.09961951,74.35748446,38.85,8.72,0.77,16.68,28.9,65.8,4.4,8,good
2020-03-09,90.2,59.20339797,50.29627675,51.31,28.91,1.12,21.4,29.0,26.2,10.9,10,good
2020-03-09,47.9,35.59492619,73.53664669,35.4,25.09,1.2,41.44,21.1,67.1,13.0,3,good
2020-03-10,100.6,44.7618176,104.6140581,28.17,28.04,1.44,40.74,25.1,40.3,9.0,14,poor
2020-03-10,87.1,70.39084133,70.05291257,47.25,27.41,0.86,28.6,25.4,42.4,12.7,12,moderate
2020-03-10,148.2,54.09019978,71.10107218,57.12,18.41,1.06,34.5,26.5,70.1,4.2,11,poor
2020-03-10,104.0,90.33885346,85.37624713,29.37,20.63,1.14,34.66,21.5,42.2,5.0,11,poor
2020-03-10,77.6,51.73527295,39.01051029,40.31,22.83,0.84,34.75,22.2,71.2,13.0,11,good
2020-03-11,130.3,68.06652286,112.0214861,34.77,26.76,1.28,19.66,34.3,70.6,14.7,8,good
2020-03-11,108.7,78.78811097,69.62724005,34.47,16.51,0.8,31.21,34.6,36.1,3.8,17,moderate
2020-03-11,102.8,62.52023011,105.2169904,55.41,23.19,1.06,26.55,17.2,35.1,5.9,8,moderate
2020-03-11,107.2,40.96004255,91.5290269,49.23,23.52,0.52,39.68,20.1,42.7,14.7,7,good
2020-03-11,118.8,39.17186169,61.02094344,49.34,27.97,0.56,27.73,22.5,89.1,12.7,14,poor
2020-03-12,130.8,85.53771987,49.82888064,34.79,24.05,1.16,27.01,37.1,29.2,1.8,12,moderate
2020-03-12,89.7,35.99593343,61.86194251,45.03,14.92,1.13,40.33,24.4,86.5,5.8,12,moderate
2020-03-12,112.0,64.59584223,97.83681159,25.49,24.57,1.31,26.69,27.6,31.9,7.4,7,good
2020-03-12,108.1,48.31470868,114.3672799,34.26,19.59,1.36,41.21,27.5,46.6,8.2,16,good
2020-03-12,64.6,74.17817302,92.33327953,34.74,24.35,1.38,16.69,31.9,51.3,10.6,12,hazardous
2020-03-13,101.9,41.74075962,32.99088295,63.06,18.86,1.19,20.15,19.8,60.2,13.7,6,moderate
2020-03-13,101.4,45.02539837,76.90700587,35.94,21.06,0.87,33.01,30.6,42.1,11.2,9,good
2020-03-13,99.3,63.03493195,83.6994115,24.02,21.47,1.32,32.96,31.8,53.1,0.3,9,hazardous
2020-03-13,124.7,64.08632095,76.21619637,39.52,22.29,1.03,36.36,27.3,61.5,1.2,15,good
2020-03-13,106.5,67.51247387,81.75947094,35.65,28.55,0.97,41.97,19.5,88.4,11.0,12,moderate
2020-03-14,95.8,67.78189526,43.73413056,30.53,21.2,1.09,35.53,27.0,79.1,10.5,10,poor
2020-03-14,78.6,66.26197635,78.27324284,26.33,24.54,1.22,11.65,26.8,67.0,8.0,7,moderate
2020-03-14,97.0,46.82289298,71.19450726,48.16,26.05,1.62,27.65,37.3,77.4,4.5,14,good
2020-03-14,90.8,62.3919376,113.457364,29.84,20.48,0.77,38.66,30.1,79.0,3.7,11,good
2020-03-14,131.3,84.47785349,89.05512704,54.9,12.48,1.48,23.57,25.9,75.4,11.8,6,good
2020-03-15,90.7,71.1368837,69.42003172,23.77,22.2,0.65,21.56,22.6,79.3,14.5,9,moderate
2020-03-15,81.0,72.95292364,79.61363391,44.51,18.48,0.61,23.97,26.6,82.9,7.4,12,moderate
2020-03-15,113.6,77.86628782,35.6835515,43.16,21.67,1.46,21.57,18.4,65.2,4.6,15,good
2020-03-15,91.3,46.60818727,62.72040302,48.23,15.2,0.69,26.04,21.1,38.3,10.4,6,poor
2020-03-15,47.6,49.00450507,114.1465962,60.55,14.78,1.09,24.73,32.9,87.8,2.9,10,good
2020-03-16,116.4,87.27092884,64.58362395,55.43,22.27,0.77,28.11,31.1,55.1,5.3,12,moderate
2020-03-16,101.5,62.57203976,82.03260107,28.19,15.45,1.3,26.47,30.8,39.5,3.6,8,good
2020-03-16,68.1,50.43618687,58.48526703,27.87,24.52,0.95,26.68,35.7,80.3,13.0,9,good
2020-03-16,123.9,47.7209246,76.09130307,53.66,18.1,1.34,32.71,34.7,80.4,5.7,17,poor
2020-03-16,93.8,67.70421696,77.46934841,26.88,11.22,1.31,19.73,19.3,49.1,11.0,9,good
2020-03-17,110.3,63.25024678,71.37088711,50.97,15.57,0.84,23.63,18.2,63.4,4.3,8,good
2020-03-17,64.4,76.38160176,96.72968276,42.81,22.78,1.34,15.7,27.4,35.3,11.9,5,good
2020-03-17,101.7,71.62733241,54.43294742,36.64,19.95,0.49,23.57,25.4,31.7,5.9,12,moderate
2020-03-17,104.4,60.52070623,61.79351316,41.57,18.95,0.7,43.02,29.1,32.9,4.1,11,hazardous
2020-03-17,105.2,77.28972155,103.3443547,39.27,26.19,0.77,41.68,28.3,21.6,7.7,7,moderate
2020-03-18,75.2,41.7389431,111.7689435,48.38,26.56,1.24,39.3,26.1,80.2,10.2,10,moderate
2020-03-18,106.4,51.78142044,58.64554846,48.09,24.3,1.06,22.82,28.6,64.6,9.9,6,moderate
2020-03-18,94.0,68.29560129,62.09144078,28.45,22.2,1.31,36.38,26.6,67.8,13.7,5,good
2020-03-18,89.3,55.44974899,37.5982557,28.28,23.88,1.28,24.45,30.1,72.1,10.1,8,moderate
2020-03-18,90.4,30.4724368,93.90330497,49.77,18.39,0.82,38.86,27.9,56.4,0.4,11,poor
2020-03-19,125.1,69.82463376,72.48732679,19.28,18.06,1.27,31.69,16.4,54.7,5.5,10,moderate
2020-03-19,106.7,67.01925633,66.30025642,38.99,15.58,0.66,31.67,26.0,46.4,6.9,11,good
2020-03-19,89.9,39.96206394,64.98559331,50.95,21.9,1.24,24.4,16.2,27.1,6.7,9,moderate
2020-03-19,101.8,63.51036682,53.26862999,29.34,28.38,0.46,19.22,32.6,73.0,9.9,15,poor
2020-03-19,76.6,56.71700622,65.27872693,21.81,14.97,0.33,28.23,27.5,45.1,10.8,5,moderate
2020-03-20,42.6,71.49364463,73.78124967,58.69,18.16,0.57,43.85,29.2,89.9,6.5,11,good
2020-03-20,82.1,72.16197968,53.90366219,37.95,21.11,1.01,30.27,29.3,34.9,0.7,6,poor
2020-03-20,96.9,42.4457894,96.02363528,30.54,19.23,1.31,12.11,27.7,43.1,1.2,15,moderate
2020-03-20,98.4,70.86204839,95.85422035,52.36,15.82,1.06,27.95,28.9,58.4,8.7,7,hazardous
2020-03-20,60.2,56.27207073,106.7331472,23.16,23.63,0.9,30.79,20.3,25.0,0.6,14,good
2020-03-21,96.3,45.09205988,88.83325128,34.37,27.15,0.46,33.52,21.3,67.1,13.5,12,moderate
2020-03-21,99.4,44.3970942,92.19760094,26.06,4.59,0.97,24.67,29.8,39.6,13.0,8,good
2020-03-21,95.6,78.00797488,110.9727859,38.93,26.29,0.93,31.06,33.4,79.5,0.2,17,good
2020-03-21,107.0,79.36137636,50.46685553,58.7,19.09,0.64,27.7,23.2,60.9,11.5,11,poor
2020-03-22,135.4,89.17792611,79.20147073,41.84,22.01,1.47,43.27,22.5,61.3,10.4,11,poor
2020-03-22,107.1,62.10539805,86.40433156,56.06,20.47,0.98,15.51,23.9,78.1,3.0,11,good
2020-03-22,90.3,98.8186346,101.1560202,35.01,24.74,1.09,27.69,18.4,35.1,11.2,7,moderate
2020-03-22,91.2,66.30287314,51.3253995,32.98,18.48,1.52,31.56,23.1,28.2,14.3,12,good
2020-03-23,128.9,47.15252644,63.25188549,43.85,20.85,0.84,23.66,25.9,24.3,11.0,10,good
2020-03-23,86.5,42.00412102,69.3571222,32.82,13.08,1.08,36.6,20.2,47.4,2.8,11,poor
2020-03-23,129.6,30.49395445,104.4258989,38.58,15.96,1.01,26.47,32.6,53.1,4.8,13,poor
2020-03-23,133.2,32.68370896,95.89846228,40.69,16.78,1.07,36.79,18.5,39.7,9.9,5,good
2020-03-24,89.6,43.24220307,82.67916761,43.02,19.71,1.04,32.05,25.0,59.2,7.3,12,hazardous
2020-03-24,103.9,61.46505565,37.86221771,51.21,23.63,0.88,26.7,27.9,46.9,10.9,17,moderate
2020-03-24,90.9,51.03498475,106.9827021,11.89,25.56,0.59,33.17,24.7,27.8,3.3,12,moderate
2020-03-24,100.7,70.48379528,72.22863559,47.83,9.53,1.18,27.88,18.7,77.9,4.5,8,good
2020-03-25,88.0,65.55317835,101.1634019,37.33,21.95,0.64,35.98,26.1,59.7,6.1,6,good
2020-03-25,83.8,57.21231372,78.09776705,53.76,15.98,0.28,33.43,26.7,69.9,12.6,13,good
2020-03-25,78.3,53.85298134,57.5224319,47.08,27.54,0.96,26.92,18.6,30.4,5.2,6,poor
2020-03-25,120.6,41.0325239,51.52083776,38.67,22.77,1.08,45.69,27.2,48.7,3.6,8,good
2020-03-26,70.3,33.10340321,83.57058339,42.05,16.93,1.19,51.38,24.8,42.4,1.1,10,moderate
2020-03-26,78.3,71.75038066,87.56092521,47.76,22.56,0.77,19.21,25.3,50.4,2.8,7,poor
2020-03-26,109.4,68.7647125,89.41019695,44.48,25.62,1.5,30.11,22.6,44.7,6.5,6,good
2020-03-26,90.0,64.64998475,73.33924762,35.96,27.79,1.0,28.37,24.8,67.4,4.7,13,good
2020-03-27,105.3,54.25774216,40.70927924,41.14,20.48,1.59,42.5,22.9,38.1,12.0,12,good
2020-03-27,80.0,58.49286419,80.23725358,43.54,14.58,0.81,40.29,26.4,60.8,11.0,7,hazardous
2020-03-27,113.6,37.94265673,129.1974397,58.89,23.03,1.2,38.19,23.1,85.3,0.2,14,hazardous
2020-03-27,118.3,59.15117267,73.79218017,60.36,23.95,0.33,35.42,22.3,21.2,5.6,12,poor
2020-03-28,77.0,41.05845336,95.62994479,40.11,14.62,0.61,24.63,26.7,55.3,2.6,11,moderate
2020-03-28,106.0,59.13913945,60.38423983,49.04,25.19,0.72,34.54,26.6,59.1,9.3,10,moderate
2020-03-28,117.8,58.14406581,50.37708551,40.02,22.74,0.5,33.83,27.1,43.7,8.4,6,poor
2020-03-28,106.6,78.28456185,49.04396887,59.92,22.6,1.22,29.13,23.6,28.6,4.9,9,good
2020-03-29,113.3,48.36187765,62.71429476,44.26,23.69,1.44,21.3,33.4,70.8,12.1,6,hazardous
2020-03-29,115.3,66.15825128,94.79888103,36.13,30.53,1.44,16.68,20.4,58.0,1.3,14,poor
2020-03-29,101.6,54.0348046,79.95262168,29.11,14.36,1.25,27.3,24.4,31.4,10.2,12,good
2020-03-29,89.4,30.73347204,85.28509527,38.69,26.18,0.83,30.11,31.9,31.4,0.1,11,good
2020-03-30,109.3,61.18446069,102.7124117,30.2,21.38,0.93,31.7,24.4,77.9,8.2,10,hazardous
2020-03-30,121.3,42.23954163,69.12786208,51.08,26.32,1.22,23.61,34.0,48.2,11.7,10,good
2020-03-30,110.3,62.15381905,79.1933218,34.22,9.9,0.35,32.01,13.4,72.9,14.3,10,poor
2020-03-30,124.5,56.53395784,113.5949476,47.13,23.82,1.3,32.37,27.0,28.6,4.6,6,good
2020-03-31,101.9,32.73031162,94.90721448,46.97,22.94,0.76,37.42,18.8,50.8,2.1,6,good
2020-03-31,65.5,50.383781,73.66640908,61.35,12.08,1.07,23.86,13.8,34.3,5.1,12,poor
2020-03-31,89.7,54.00151407,119.8407327,42.95,27.16,0.96,24.14,27.9,83.3,6.1,14,hazardous
2020-03-31,98.0,80.89771887,86.84212079,33.11,23.95,1.38,36.27,23.7,50.8,7.1,7,poor
2020-04-01,86.4,69.88581516,107.4896996,36.63,27.12,1.17,25.79,23.8,35.3,9.1,6,poor
2020-04-01,119.4,71.39568443,81.87046993,36.52,13.45,0.83,24.59,21.4,58.2,4.3,8,good
2020-04-01,128.2,64.03942129,116.6779309,43.95,16.39,1.24,25.57,20.4,35.7,2.2,7,poor
2020-04-01,95.9,72.59023671,118.345183,25.9,20.85,0.71,27.69,21.5,76.8,11.1,7,poor
2020-04-02,86.0,58.58311928,76.74592597,28.43,19.96,1.36,26.11,19.6,74.1,1.9,13,good
2020-04-02,146.0,59.32660455,62.64155074,31.93,20.97,1.28,47.21,22.6,67.9,11.9,11,poor
2020-04-02,123.9,75.40341927,96.13352804,36.92,20.79,1.18,32.07,31.0,73.1,11.1,11,moderate
2020-04-02,82.4,73.09236527,49.48856584,27.02,17.38,0.54,31.01,28.9,42.1,11.2,6,moderate
2020-04-03,92.7,62.73751546,91.14275237,35.41,23.21,0.59,44.45,25.2,29.9,6.8,8,moderate
2020-04-03,80.4,68.99366312,21.13716869,36.53,18.02,0.58,27.39,24.6,72.7,5.3,11,good
2020-04-03,93.4,66.29414958,62.5761394,52.81,18.44,1.06,24.65,32.5,43.9,7.4,15,poor
2020-04-03,83.5,45.50764915,56.9167323,25.38,23.81,1.04,25.1,21.1,51.1,7.4,14,hazardous
2020-04-04,90.7,84.28181459,59.91840734,33.55,18.11,1.25,48.49,32.6,24.2,7.0,15,moderate
2020-04-04,95.5,58.80917363,97.10403015,50.1,12.47,1.1,18.98,22.7,54.6,1.8,8,hazardous
2020-04-04,91.1,49.94827199,94.98565114,38.24,17.27,1.52,35.97,31.5,44.8,12.4,10,moderate
2020-04-04,92.2,47.04175559,81.44306474,52.16,23.31,1.1,27.34,31.3,72.4,14.0,6,good
2020-04-05,107.3,55.49301077,85.2858042,24.85,17.91,1.11,17.6,25.4,80.4,4.4,14,good
2020-04-05,70.7,79.19197397,94.76474462,41.56,21.14,1.35,41.41,28.0,51.0,1.5,10,poor
2020-04-05,109.2,66.23739944,98.88770446,32.71,9.92,1.09,29.4,27.3,42.6,1.0,13,hazardous
2020-04-05,129.1,77.57576872,68.05042284,24.66,22.41,0.53,22.32,32.1,42.5,6.6,9,poor
2020-04-06,115.7,41.74654934,83.03314544,34.76,22.97,0.81,34.94,15.8,47.9,9.0,8,good
2020-04-06,131.6,42.35739995,50.08916927,23.12,20.82,0.66,37.14,23.0,85.6,3.3,14,hazardous
2020-04-06,118.3,44.91597936,106.2756435,42.74,11.14,1.44,17.7,31.9,65.9,3.8,13,good
2020-04-06,105.9,75.62586996,57.13322018,27.37,26.73,0.97,34.58,21.8,46.4,6.6,8,moderate
2020-04-07,83.9,65.40246276,79.69056719,37.34,16.48,0.48,35.35,26.0,27.0,11.7,12,poor
2020-04-07,95.0,80.4506477,59.52488105,26.34,21.31,0.78,14.47,25.5,78.0,5.3,13,good
2020-04-07,105.2,68.75316455,81.74947507,27.7,16.99,1.23,20.95,31.7,43.3,0.3,10,moderate
2020-04-07,89.5,67.31340446,79.75403101,33.99,12.66,0.92,28.09,20.3,50.0,2.6,6,good
2020-04-08,129.9,51.93531363,62.64049155,38.97,23.21,1.26,10.08,27.6,80.6,2.7,8,good
2020-04-08,88.0,50.92265647,67.32820969,32.15,19.03,0.9,23.11,26.5,49.5,6.5,5,moderate
2020-04-08,100.1,58.0572413,84.66085903,41.07,23.55,1.21,25.2,17.1,87.5,11.6,10,good
2020-04-08,91.6,77.72836639,76.5430865,45.23,22.3,1.58,12.78,19.7,68.3,11.2,11,moderate
2020-04-09,128.4,73.6562775,41.8752676,59.49,26.39,0.61,21.3,30.4,84.8,6.3,11,good
2020-04-09,94.4,67.21362139,71.28471006,33.47,14.5,0.91,32.3,26.3,62.2,8.6,6,hazardous
2020-04-09,95.3,68.69785928,65.63870433,35.0,20.81,0.61,32.98,35.7,74.0,9.6,7,poor
2020-04-09,94.6,69.83105745,75.72813516,53.64,22.53,0.67,24.67,23.5,78.2,7.0,6,moderate
2020-04-10,99.6,43.94712656,49.34632058,35.62,20.25,1.26,23.87,24.6,72.8,10.1,12,moderate
2020-04-10,73.1,56.96213659,88.84633736,29.81,24.7,0.99,23.26,36.5,29.9,6.1,4,good
2020-04-10,71.7,49.39661148,68.2428739,36.59,11.82,1.44,22.75,21.6,21.4,10.5,9,good
2020-04-10,134.8,83.60601325,78.23253425,47.36,13.08,1.52,22.36,34.1,89.8,9.5,10,hazardous
2020-04-11,81.6,52.0755443,64.98540786,31.85,16.64,1.43,23.54,27.7,85.8,7.4,18,good
2020-04-11,91.6,72.83333489,84.61221698,50.22,15.41,0.57,24.2,23.7,87.0,7.1,6,moderate
2020-04-11,119.6,66.85032016,124.2137945,49.26,17.02,1.45,33.32,29.5,74.7,8.6,14,poor
2020-04-11,85.1,85.78560919,57.42818654,46.12,20.85,0.86,27.74,24.8,52.6,14.5,13,good
2020-04-12,79.9,75.54131477,56.96004905,35.45,19.19,0.91,28.0,17.0,44.2,8.2,8,good
2020-04-12,51.5,46.55501012,99.44887996,40.38,10.57,0.76,15.15,26.5,73.0,15.0,7,good
2020-04-12,93.1,84.74221341,57.33157963,47.33,19.25,1.28,40.76,22.9,74.3,13.6,5,good
2020-04-12,101.7,37.5576178,96.09866781,51.77,15.75,1.14,38.28,27.2,66.6,6.3,5,good
2020-04-13,84.6,38.65537612,82.18165941,36.46,26.86,0.65,26.01,21.4,23.1,3.6,6,good
2020-04-13,117.7,63.28953506,97.45574829,38.48,18.14,0.82,33.23,23.5,53.5,14.3,8,moderate
2020-04-13,84.0,76.0591584,86.9984743,53.78,25.56,0.54,25.09,19.6,30.4,6.1,8,good
